parcel_id,village,parcel_type,main_crop_current,secondary_crop_current,area_da,irrigation_current,water_m3_current,profit_tl_current,orchard_lock,equal_village_share_m3,equal_parcel_quota_m3,farmer_id,farmer_name,selected_alternative_id,selected_alternative_label,selected_pattern,assignment_status,assignment_note,geometry_status,geometry_source,has_real_geojson,drawing_required,owner_username,assigned_farmer_username,assigned_farmer_name
P11,Sazlıca,field,ARPA (YEŞİLOT),,20.0,Yagmurlama,8857.4,84000.0,0,20140016.162,428510.98217,C011,Fatma Bozkurt,current,Mevcut desen / Excel referansı,ARPA (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P12,Sazlıca,field,ÇAVDAR (YEŞİLOT),,350.0,Yagmurlama,170499.0,1365000.0,0,20140016.162,428510.98217,C012,Ayşe Uçar,current,Mevcut desen / Excel referansı,ÇAVDAR (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P13,Sazlıca,field,TRİTİKALE (YEŞİLOT),,70.0,Yagmurlama,33063.8,245000.0,0,20140016.162,428510.98217,C013,Emine Aydoğan,current,Mevcut desen / Excel referansı,TRİTİKALE (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P14,Sazlıca,field,YULAF (YEŞİLOT),,10.0,Yagmurlama,4576.1,38000.0,0,20140016.162,428510.98217,C014,Hatice Şimşek,current,Mevcut desen / Excel referansı,YULAF (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P15,Sazlıca,field,FİĞ (YEŞİLOT),,70.0,Yagmurlama,42515.9,315000.0,0,20140016.162,428510.98217,C015,Zeynep Ergin,current,Mevcut desen / Excel referansı,FİĞ (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P16,Sazlıca,field,YONCA (YEŞİLOT),,1650.0,Yagmurlama,1839304.5,10725000.0,0,20140016.162,428510.98217,C016,Elif Arslan,current,Mevcut desen / Excel referansı,YONCA (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P17,Sazlıca,field,SİLAJLIK MISIR,,650.0,Yagmurlama,543452.0,4030000.0,0,20140016.162,428510.98217,C017,Meryem Aslan,current,Mevcut desen / Excel referansı,SİLAJLIK MISIR,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P18,Sazlıca,field,SORGUM,,20.0,Yagmurlama,16093.0,76000.0,0,20140016.162,428510.98217,C018,Hacer Bulut,current,Mevcut desen / Excel referansı,SORGUM,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P19,Sazlıca,vegetable,BARBUNYA FASULYE (TAZE),,2.0,Damla,1160.8,3600.0,0,20140016.162,428510.98217,C019,Sultan Özer,current,Mevcut desen / Excel referansı,BARBUNYA FASULYE (TAZE),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P20,Sazlıca,vegetable,SİVRİ BİBER,,17.0,Damla,11868.21,119000.0,0,20140016.162,428510.98217,C020,Kezban Kara,current,Mevcut desen / Excel referansı,SİVRİ BİBER,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P21,Sazlıca,vegetable,SALÇALIK BİBER,,60.0,Damla,41887.8,549354.06,0,20140016.162,428510.98217,C021,Ramazan Bilgin,current,Mevcut desen / Excel referansı,SALÇALIK BİBER,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P22,Sazlıca,vegetable,SOFRALIK DOMATES,,1248.0,Damla,983748.48,10832263.104,0,20140016.162,428510.98217,C022,Recep Köse,current,Mevcut desen / Excel referansı,SOFRALIK DOMATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P23,Sazlıca,vegetable,SALÇALIK DOMATES,,3754.0,Damla,2959128.04,60032913.126,0,20140016.162,428510.98217,C-BETUL,Betül Demir,current,Mevcut desen / Excel referansı,SALÇALIK DOMATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,betul.demir,betul.demir,Betül Demir
P24,Sazlıca,vegetable,FASULYE (TAZE),,11.0,Damla,6384.4,6331.985,0,20140016.162,428510.98217,C024,Ömer Koç,current,Mevcut desen / Excel referansı,FASULYE (TAZE),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P25,Sazlıca,vegetable,HIYAR (SOFRALIK),,2.0,Damla,1252.38,10400.0,0,20140016.162,428510.98217,C025,Kemal Güneş,current,Mevcut desen / Excel referansı,HIYAR (SOFRALIK),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P26,Sazlıca,vegetable,KABAK (SAKIZ),,11.0,Damla,7089.17,71500.0,0,20140016.162,428510.98217,C026,Halil Karaca,current,Mevcut desen / Excel referansı,KABAK (SAKIZ),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P27,Sazlıca,vegetable,KABAK (BAL),,1.0,Damla,657.58,7000.0,0,20140016.162,428510.98217,C027,Emin Çetin,current,Mevcut desen / Excel referansı,KABAK (BAL),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P28,Sazlıca,vegetable,KABAK (ÇEREZLİK),,9.0,Damla,5095.26,40500.0,0,20140016.162,428510.98217,C028,Şaban Acar,current,Mevcut desen / Excel referansı,KABAK (ÇEREZLİK),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P29,Sazlıca,vegetable,KARPUZ,,106.0,Damla,68177.08,477000.0,0,20140016.162,428510.98217,C029,Adem Uzun,current,Mevcut desen / Excel referansı,KARPUZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P30,Sazlıca,vegetable,KAVUN,,90.0,Damla,59183.1,423000.0,0,20140016.162,428510.98217,C030,Yakup Şahin,current,Mevcut desen / Excel referansı,KAVUN,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P31,Sazlıca,vegetable,LAHANA (BEYAZ),,7300.0,Yagmurlama,3025777.0,36301060.4,0,20140016.162,428510.98217,C031,Veli Korkmaz,current,Mevcut desen / Excel referansı,LAHANA (BEYAZ),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P32,Sazlıca,vegetable,LAHANA (KIRMIZI),,700.0,Yagmurlama,290143.0,3640000.0,0,20140016.162,428510.98217,C032,İsmail Yalçın,current,Mevcut desen / Excel referansı,LAHANA (KIRMIZI),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P33,Sazlıca,vegetable,SOĞAN (KURU),,67.0,Yagmurlama,67268.67,856245.662,0,20140016.162,428510.98217,C033,Serkan Kaplan,current,Mevcut desen / Excel referansı,SOĞAN (KURU),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P34,Sazlıca,vegetable,SARIMSAK (KURU),,1.0,Yagmurlama,914.56,10046.808,0,20140016.162,428510.98217,C034,Selim Bayram,current,Mevcut desen / Excel referansı,SARIMSAK (KURU),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P35,Sazlıca,vegetable,SOĞAN (TAZE),,1.0,Yagmurlama,616.2,7000.0,0,20140016.162,428510.98217,C035,Mahmut Sezer,current,Mevcut desen / Excel referansı,SOĞAN (TAZE),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P36,Sazlıca,orchard,BAĞ,,63.0,Damla,40478.76,504000.0,1,20140016.162,428510.98217,C036,Ferhat Çakır,current,Mevcut desen / Excel referansı,BAĞ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P37,Sazlıca,orchard,ARMUT,,86.0,Damla,72922.84,860000.0,1,20140016.162,428510.98217,C037,Erdal Yılmaz,current,Mevcut desen / Excel referansı,ARMUT,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P38,Sazlıca,orchard,ELMA,,3826.0,Damla,3110423.22,42086000.0,1,20140016.162,428510.98217,C038,Cemal Öztürk,current,Mevcut desen / Excel referansı,ELMA,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P39,Sazlıca,orchard,ERİK,,126.0,Damla,98656.74,1134000.0,1,20140016.162,428510.98217,C039,Metin Aktaş,current,Mevcut desen / Excel referansı,ERİK,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P40,Sazlıca,orchard,KAYSI,,456.0,Damla,365050.8,4332000.0,1,20140016.162,428510.98217,C040,Orhan Erdem,current,Mevcut desen / Excel referansı,KAYSI,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P41,Sazlıca,orchard,KİRAZ,,129.0,Damla,104560.95,1483500.0,1,20140016.162,428510.98217,C041,Nuri Tekin,current,Mevcut desen / Excel referansı,KİRAZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P42,Sazlıca,orchard,NEKTAR,,2525.0,Damla,2141048.5,25250000.0,1,20140016.162,428510.98217,C042,Sevgi Keskin,current,Mevcut desen / Excel referansı,NEKTAR,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P43,Sazlıca,orchard,ŞEFTALİ,,596.0,Damla,505372.24,5840800.0,1,20140016.162,428510.98217,C043,Nermin Işık,current,Mevcut desen / Excel referansı,ŞEFTALİ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P44,Sazlıca,orchard,VİŞNE,,2.0,Damla,1621.1,19000.0,1,20140016.162,428510.98217,C044,Gül Kaya,current,Mevcut desen / Excel referansı,VİŞNE,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P45,Sazlıca,orchard,BADEM,,71.0,Damla,46737.17,639000.0,1,20140016.162,428510.98217,C045,Derya Aydın,current,Mevcut desen / Excel referansı,BADEM,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P46,Sazlıca,orchard,CEVİZ,,251.0,Damla,204055.47,2510000.0,1,20140016.162,428510.98217,C046,Büşra Özdemir,current,Mevcut desen / Excel referansı,CEVİZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P47,Sazlıca,orchard,ÇİLEK,,12.0,Damla,7890.96,180000.0,1,20140016.162,428510.98217,C047,Esra Taş,current,Mevcut desen / Excel referansı,ÇİLEK,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P48,Bahçeli,field,BUĞDAY (Dane),,2190.0,Yagmurlama,1342097.7,5884611.03,0,20140016.162,649677.94071,C048,Seda Kılıç,current,Mevcut desen / Excel referansı,BUĞDAY (Dane),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P49,Bahçeli,field,ARPA (Dane),,3380.0,Yagmurlama,1741883.0,8788000.0,0,20140016.162,649677.94071,C049,Rabia Güler,current,Mevcut desen / Excel referansı,ARPA (Dane),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P50,Bahçeli,field,ÇAVDAR (Dane),,170.0,Yagmurlama,87369.8,425000.0,0,20140016.162,649677.94071,C050,Neslihan Özkan,current,Mevcut desen / Excel referansı,ÇAVDAR (Dane),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P51,Bahçeli,field,KURU FASULYE,,50.0,Yagmurlama,41725.5,275000.0,0,20140016.162,649677.94071,C051,Ahmet Kaya,current,Mevcut desen / Excel referansı,KURU FASULYE,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P52,Bahçeli,field,NOHUT,,360.0,Yagmurlama,239349.6,1152000.0,0,20140016.162,649677.94071,C052,Mehmet Aydın,current,Mevcut desen / Excel referansı,NOHUT,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P53,Bahçeli,field,PATATES,,140.0,Yagmurlama,124532.8,324942.38,0,20140016.162,649677.94071,C053,Mustafa Özdemir,current,Mevcut desen / Excel referansı,PATATES,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P54,Bahçeli,field,YULAF (YEŞİLOT),,100.0,Yagmurlama,45761.0,380000.0,0,20140016.162,649677.94071,C054,Ali Taş,current,Mevcut desen / Excel referansı,YULAF (YEŞİLOT),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P55,Bahçeli,field,FİĞ (YEŞİLOT),,20.0,Yagmurlama,12147.4,90000.0,0,20140016.162,649677.94071,C055,Hasan Kılıç,current,Mevcut desen / Excel referansı,FİĞ (YEŞİLOT),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P56,Bahçeli,field,YONCA (YEŞİLOT),,510.0,Yagmurlama,568512.3,3315000.0,0,20140016.162,649677.94071,C056,Hüseyin Güler,current,Mevcut desen / Excel referansı,YONCA (YEŞİLOT),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P57,Bahçeli,field,SİLAJLIK MISIR,,125.0,Yagmurlama,104510.0,775000.0,0,20140016.162,649677.94071,C057,İbrahim Özkan,current,Mevcut desen / Excel referansı,SİLAJLIK MISIR,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P58,Bahçeli,vegetable,SİVRİ BİBER,,2.0,Damla,1396.26,14000.0,0,20140016.162,649677.94071,C058,Murat Demir,current,Mevcut desen / Excel referansı,SİVRİ BİBER,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P59,Bahçeli,vegetable,SALÇALIK BİBER,,40.0,Damla,27925.2,366236.04,0,20140016.162,649677.94071,C059,Osman Yıldız,current,Mevcut desen / Excel referansı,SALÇALIK BİBER,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P60,Bahçeli,vegetable,SOFRALIK DOMATES,,30.0,Damla,23647.8,260390.94,0,20140016.162,649677.94071,C060,Yusuf Kurt,current,Mevcut desen / Excel referansı,SOFRALIK DOMATES,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P61,Bahçeli,vegetable,SALÇALIK DOMATES,,870.0,Damla,685786.2,13912795.53,0,20140016.162,649677.94071,C061,Fatma Avcı,current,Mevcut desen / Excel referansı,SALÇALIK DOMATES,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P62,Bahçeli,vegetable,FASULYE (TAZE),,10.0,Damla,5804.0,5756.35,0,20140016.162,649677.94071,C062,Ayşe Eren,current,Mevcut desen / Excel referansı,FASULYE (TAZE),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P63,Bahçeli,vegetable,HIYAR (SOFRALIK),,16.0,Damla,10019.04,83200.0,0,20140016.162,649677.94071,C063,Emine Duran,current,Mevcut desen / Excel referansı,HIYAR (SOFRALIK),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P64,Bahçeli,vegetable,KARPUZ,,10.0,Damla,6431.8,45000.0,0,20140016.162,649677.94071,C064,Hatice Turan,current,Mevcut desen / Excel referansı,KARPUZ,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P65,Bahçeli,vegetable,KAVUN,,120.0,Damla,78910.8,564000.0,0,20140016.162,649677.94071,C065,Zeynep Sarı,current,Mevcut desen / Excel referansı,KAVUN,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P66,Bahçeli,vegetable,LAHANA (BEYAZ),,457.0,Yagmurlama,189421.93,2272545.836,0,20140016.162,649677.94071,C066,Elif Doğan,current,Mevcut desen / Excel referansı,LAHANA (BEYAZ),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P67,Bahçeli,vegetable,SOĞAN (KURU),,10.0,Yagmurlama,10040.1,127797.86,0,20140016.162,649677.94071,C067,Meryem Polat,current,Mevcut desen / Excel referansı,SOĞAN (KURU),geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P68,Bahçeli,orchard,BAĞ,,1500.0,Damla,963780.0,12000000.0,1,20140016.162,649677.94071,C068,Hacer Bozkurt,current,Mevcut desen / Excel referansı,BAĞ,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P69,Bahçeli,orchard,ARMUT,,222.0,Damla,188242.68,2220000.0,1,20140016.162,649677.94071,C069,Sultan Uçar,current,Mevcut desen / Excel referansı,ARMUT,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P70,Bahçeli,orchard,AYVA,,53.0,Damla,44940.82,503500.0,1,20140016.162,649677.94071,C070,Kezban Aydoğan,current,Mevcut desen / Excel referansı,AYVA,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
